140431,山西省长治市沁源县,36.5061033509,112.3444520269
140500,山西省晋城市,35.4962845865,112.8585782313
140502,山西省晋城市城区,35.5072789246,112.8595837945
140521,山西省晋城市沁水县,35.6963644625,112.1934262097
140522,山西省晋城市阳城县,35.4921813204,112.4214537871
140524,山西省晋城市陵川县,35.7817436395,113.2874065547
140525,山西省晋城市泽州县,35.5997697295,112.7944012196
140581,山西省晋城市高平市,35.8043367986,112.9304123992
140600,山西省朔州市,39.3371083705,112.4393709397
140602,山西省朔州市朔城区,39.3253027125,112.4383764256
140603,山西省朔州市平鲁区,39.5173891042,112.2955250089
140621,山西省朔州市山阴县,39.5340304980,112.8224319447
140622,山西省朔州市应县,39.5600778524,113.1974935392
140623,山西省朔州市右玉县,39.9948595554,112.4735000812
140681,山西省朔州市怀仁市,39.8337568895,113.1066084674
140700,山西省晋中市,37.6928394098,112.7595947557
140702,山西省晋中市榆次区,37.7039404868,112.7145035021
140721,山西省晋中市榆社县,37.0763696687,112.9815985658
140722,山西省晋中市左权县,37.0885551472,113.3854518401
140723,山西省晋中市和顺县,37.3348077387,113.5766056831
140724,山西省晋中市昔阳县,37.6178840430,113.7136129039
140725,山西省晋中市寿阳县,37.9013076070,113.1834101749
140726,山西省晋中市太谷县,37.4273955773,112.5573841193
140727,山西省晋中市祁县,37.3641312835,112.3424424277
140728,山西省晋中市平遥县,37.1956006907,112.1824555638
140729,山西省晋中市灵石县,36.8533675013,111.7856178760
140781,山西省晋中市介休市,37.0326864036,111.9235631972
140800,山西省运城市,35.0327069129,111.0133894545
140802,山西省运城市盐湖区,35.0214253278,111.0043771146
140821,山西省运城市临猗县,35.1495422426,110.7804070035
140822,山西省运城市万荣县,35.4211088005,110.8445761102
140823,山西省运城市闻喜县,35.3629311964,111.2314103577
140824,山西省运城市稷山县,35.6104035696,110.9894145787
140825,山西省运城市新绛县,35.6226301031,111.2314064950
140826,山西省运城市绛县,35.4972763739,111.5754865206
140827,山西省运城市垣曲县,35.3030145174,111.6766067057
140828,山西省运城市夏县,35.1474617798,111.2264314994
140829,山西省运城市平陆县,34.8429251546,111.2234804760
140830,山西省运城市芮城县,34.6993881106,110.7006115132
140881,山西省运城市永济市,34.8728297147,110.4545776713
140882,山西省运城市河津市,35.6019265753,110.7185721437
140900,山西省忻州市,38.4223833852,112.7406241602
140902,山西省忻州市忻府区,38.4098798176,112.7526136642
140921,山西省忻州市定襄县,38.4799743058,112.9635286115
140922,山西省忻州市五台县,38.7341815906,113.2614510949
140923,山西省忻州市代县,39.0727283464,112.9665519485
140924,山西省忻州市繁峙县,39.1952374307,113.2714082725
140925,山西省忻州市宁武县,39.0243423814,112.3263982421
140926,山西省忻州市静乐县,38.3651470884,111.9454319059
140927,山西省忻州市神池县,39.0968758249,112.2173827600
140928,山西省忻州市五寨县,38.9170199097,111.8534099386
140929,山西省忻州市岢岚县,38.7101510389,111.5794777818
140930,山西省忻州市河曲县,39.3907024887,111.1444486352
140931,山西省忻州市保德县,39.0283369324,111.0925417580
140932,山西省忻州市偏关县,39.4422300904,111.5144735205
140981,山西省忻州市原平市,38.7364758976,112.7174871340
141000,山西省临汾市,36.0937418954,111.5255302240
141002,山西省临汾市尧都区,36.0845622302,111.5864302173
141021,山西省临汾市曲沃县,35.6473273360,111.4823963782
141022,山西省临汾市翼城县,35.7444290750,111.7253755322
141023,山西省临汾市襄汾县,35.8820626707,111.4485400520
141024,山西省临汾市洪洞县,36.2594670794,111.6815894267
141025,山西省临汾市古县,36.2723380648,111.9265731495
141026,山西省临汾市安泽县,36.1535143805,112.2566128396
141027,山西省临汾市浮山县,35.9743927539,111.8553849531
141028,山西省临汾市吉县,36.1039990620,110.6885463719
141029,山西省临汾市乡宁县,35.9764416655,110.8534979008
141030,山西省临汾市大宁县,36.4713056871,110.7593844088
141031,山西省临汾市隰县,36.6990613832,110.9475912708
141032,山西省临汾市永和县,36.7659086739,110.6384158939
141033,山西省临汾市蒲县,36.4180054292,111.1024740526
141034,山西省临汾市汾西县,36.6587822642,111.5695462957
141081,山西省临汾市侯马市,35.6253648163,111.3783965849
141082,山西省临汾市霍州市,36.5746069507,111.7615094222
141100,山西省吕梁市,37.5244977496,111.1504496753
141102,山西省吕梁市离石区,37.5235774759,111.1574907735
141121,山西省吕梁市文水县,37.4443000827,112.0355986926
141122,山西省吕梁市交城县,37.5577722363,112.1625677086
141123,山西省吕梁市兴县,38.4688037810,111.1343921050
141124,山西省吕梁市临县,37.9572106723,110.9984148813
141125,山西省吕梁市柳林县,37.4354929649,110.8953898393
